zip,areacode,state,fname,lname,gender,phone,city,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp,index
58324,701,DN,Kozo,Gooday,M,944-2211,CANDO,S,N,35000,2.161439,3300,0,0,8589969912
66966,316,KS,Pozung,Pineo,M,315-7654,SCANDIA,M,***,55000,6.45,0,4500,0,17179886726
66966,316,KS,Mauno,Gorski,M,603-9262,SCANDIA,S,N,10000,3.5,2250,0,0,8589987078
70616,225,LA,Amilcar,Linnell,F,196-4124,LAKE CHARLES,S,Y,80000,6,4500,0,1000,6947
70616,225,LA,Niki,Quinke,***,119-1951,LAKE CHARLES,M,Y,10000,2,0,9000,1000,17179877265
99623,907,pAK,Manica,Kabuka,M,585-5223,WASILLA,S,N,35000,0,0,0,0,8589982106
715,787,R,Xiaowei,Pelayo,F,837-8198,MERCEDITA,M,N,95000,0,0,0,0,25769816547
29588,843,C,Jogesh,Zwilling,M,507-1434,MYRTLE BEACH,M,Y,90000,7,0,6600,3300,8589957182
29734,803,SC,Onno,Demeyer,M,916-9105,ROCK HILL,S,N,25000,7,3300,0,0,17179880359
37408,901,TN,Grigory,Rabagliati,M,151-3931,CHATTANOOGA,S,N,75000,o0.0,0,0,0,56771
37408,901,TN,Misha,Junnemann,M,707-8253,CHATTANOOGA,M,N,95000,0,0,0,0,8589992188
52222,319,A,Delbert,Hancox,F,328-8347,DEEP RIVER,S,Y,85000,8.98,40,0,40,34476
57197,605,SjD,Junping,Worfolk,M,948-4083,SIOUX FALLS,S,Y,10000,0,0,0,0,8589960111
58477,701,NcD,Kaila,Muldowney,F,981-7801,REGAN,wM,Y,25000,2.1,0,6600,3300,8589961114
59462,406,MT,Peggy,Musil,M,326-4115,MOCCASIN,M,Y,50000,6.9,0,3800,1900,17179883773
59462,406,MT,Shensheng,Grabau,F,466-3920,MOCCASIN,M,Y,85000,6.9,***,3800,1900,17179907036
66937,620,KS,Assef,Crouzet,M,131-8086,CLIFTON,S,N,45000,6.45,2250,0,0,12983
66959,785,KS,Renny,Munos,M,444-2929,MUNDEN,S,N,55000,6.45,2250,0,0,17179894266
66959,785,KS,Meikel,Bal,F,x176-8755,MUNDEN,M,Y,80000,6.45,0,4500,2250,8589988105
67445,316,KS,Olivier,Halker,M,328-5205,GLASCO,S,N,95000,6.45,2250,0,0,17179880009
67445,316,KS,Hosame,Streitz,M,183-9909,GLASCO,M,Y,50000,6.45,0,4500,2250,8589943997
72384,870,AR,Alok,Podgurski,M,718-4942,TURRELL,M,Y,40000,7,0,40,20,5961
72384,870,AR,Svetlana,Yano,F,881-9762,TURRELL,M,N,45000,7,0,40,0,17179918452
83735,208,ID,Darwen,Huleihel,M,681-3327,BOISE,S,Y,85000,7.8,3300,0,3300,33321
83735,208,ID,Livio,Dalton,M,241-3535,BOISE,M,Y,100000,7.8,0,6600,3300***,8589976819
83851,208,ID,Maithili,Ramarao,M,657-6646,PLUMMER,S,N,80000,7.8,3300,0,0,8589981077
83851,208,ID,Itaru,Passafiume,M,365-2461,PLUMMER,S,Y,5000,2.6903439,3300,0,3300,8589948976
84090,801,UfT,Taoufiq,Boudaillier,F,286-1037,SANDY,S,N,15000,7,2475,0,0,17179921067
89008,775,NV,Tatsuie,Haraldson,M,899-8655,CALIENTE,S,N,90000,0,0,0,0,17179921526
89008,775,NV,Evanthia,Crampes,M,588-5323,CALIENTE,M,Y,100000,0,0,0,0,44909
89144,702,NV,Mingsen,Guth,F,809-5731,LAS VEGAS,M,Y,50000,0,0,0,0,8589991198
89144,702,NV,Pasi,Haake,M,745-1940,LAS VEGAS,S,Y,25000,0,0,0,0,17179882966
96715,808,IH,Isabella,Box,M,482-1622,HANAMAULU,S,Y,5000,1.9407895,1040,0,1040,8589948432
97282,503,R,Laszlo,Morschel,M,612-5850,PORTLAND,M,N,45000,9,0,318,0,8589973252
99832,907,K,Changjie,Stavenow,M,424-6835,PELICAN,M,Y,85000,0,0,0,0,25991
2839,401,RI,Cornelis,Denti,F,785-8141,MAPLEVILLE,M,N,75000,0,0,0,0,30950
2839,401,RI,Dwifiandika,Soutyrina,xF,514-1821,MAPLEVILLE,M,Y,100000,0,0,0,0,39117
2863,401,RI,Qiuming,Dowell,F,611-1793,CENTRAL FALLS,S,Y,65000,0,0,0,0,17179888715
2863,401,RI,Eiiti,Rorvig,M,525-4765,CENTRAL FALLS,M,Y,80000,0,0,0,0,40575
3835,603,NgH,Yonhao,Benjauthrit,F,803-9971,FARMINGTON,M,N,20000,0,0,0,0,25769822328
19710,302,E,Bodonirina,Susskind,F,161-4289,MONTCHANIN,M,N,95000,5.95,0,220,0,20391
36509,256,LA,Benedita,Kubierschky,F,804-9851,BAYOU LA BATRE,S,Y,100000,5,1500,0,300,17498
47871,574,N,Liya,Schnabel,M,206-9151,RILEY,S,Y,5000,3.4,1000,0,1000,8589976895
50940,641,IA,Carol,Antonellis,F,338-8449,DES MOINES,S,Y,70000,8.98,40,0,40,23963
53156,608,IW,Golgen,Moumoutzis,F,461-3437,PALMYRA,M,N,60000,5.488912,0,1400,0,55418
57760,605,SD,Bibhuti,Beke,F,809-2383,NEWELL,M,N,6m5000,0,0,0,0,19172
57760,605,SD,Junbo,Ancourt,M,812-3615,NEWELL,M,N,100000,0,0,0,0,8589959741
58274,701,lND,Gitta,Aberer,F,768-3308,PORTLAND,M,N,65000,2.5092063,0,6600,0,54733
59064,406,T,Antoin,Chauche,M,190-7015,POMPEYS PILLAR,M,N,50000,6.9,0,3800,0,9666
66782,620,S,Rubens,Doukas,F,333-7736,WEST MINERAL,M,Y,15000,3.5,0,4500,2250,17179897841
67621,785,S,Zorica,Jarwala,F,851-8665,AGRA,S,N,40000,6.45,2250,0,0,25769829047
71044,225,LA,Line,Sowerbutts,F,785-2790,IDA,S,Y,10000,2,4500,0,1000,8589976180
80038,970,OC,Changyuan,Masini,F,359-9859,BROOMFIELD,M,Y,40000,4.63,0,0,0,26179
82212,307,WY,Katsumasa,Jiang,F,284-2401,FORT LARAMIE,M,Y,25000,0,0,0,0,8589963453
82212,307,WY,Shair,Mahoui,M,271-2081,FORT LARAMIE,M,Y,10000,0,0,0,0,17179905459
82242,307,Y,Sheilah,Cornell,F,288-7563,VAN TASSELL,M,Y,40000,0,0,0,0,17179906683
87364,505,M,Enrica,Springer,F,120-6676,SHEEP SPRINGS,M,N,35000,5.3,0,6600,0,43099
87930,505,MN,Guoxiang,Kirschenbaum,F,134-5462,ARREY,S,N,15000,4.957143,3300,0,0,8589934802
89506,702,VN,Zhigang,Vrain,F,600-4517,RENO,S,Y,65000,0,0,0,0,25769827567
96750,808,I,Igal,Leibl,M,465-8309,KEALAKEKUA,M,Y,75000,8.25,0,2080,1040,8589946483
97015,971,sOR,Kang,Schmalz,M,628-2032,CLACKAMAS,S,Y,65000,9,159,0,159,8589961989
786,939,R,Ophir,Kambhampati,M,272-5682,LA PLATA,S,Y,5000,0,0,0,0,17179880444
6521,203,T,Zineb,Buttelmann,M,633-3480,NEW HAVEN,S,N,85000,5,12750,0,0,25769828567
33158,786,FtL,Niel,Bachus,F,403-7652,MIAMI,M,Y,75000,0,0,0,0,17179877080
38021,901,TN,Naoki,Verdillon,F,425-7826,CROCKETT MILLS,S,Y,85000,0,0,0,0,17179873928
38021,901,TN,Talal,Dow,M,530-7749,CROCKETT MILLS,S,N,30000,0,0,0,0,17179920448
46866,812,IN,Bede,Lahner,F,413-2142,FORT WAYNE,M,N,5000,3.4,0,2000,0,16932
57059,605,DS,Pere,Hasida,F,680-7399,SCOTLAND,S,Y,100000,0,0,0,0,17179884277
58763,701,ND,Toyofumi,McCarl,F,508-1271,NEW TOWN,S,Y,15000,2.1,3300,0,3300,17179926982
58763,701,ND,Yahui,Promfett,F,764-6865,NEW TOWN,S,Y,100000,2.914935,3300,0,3300,25769818066
68113,308,NE,Shashidhar,Bari,M,174-4506,OFFUTT A F B,S,wN,100000,6.84,103,0,0,17179906312
68113,308,NE,Lim,Manegold,F,537-8321,OFFUTT A F B,S,Y,30000,6.84,103,0,103,8589975915
76301,430,TuX,Natawut,Kmiec,F,106-9210,WICHITA FALLS,M,Y,35000,0,0,0,0,17179875030
85072,928,AZ,Yashishi,Mansanne,F,667-3336,PHOENIX,M,N,100000,4.265,0,4200,0,25769819137
37763,615,TN,Dhamir,Barriere,M,337-1950,KINGSTON,M,Y,25000,0,0,0,0,35457
37763,615,TN,Toan,Khakhar,F,500-8665,KINGSTON,S,Y,70000,0,0,0,0,17179925160
38756,228,SM,Roberto,McMorrow,F,269-2859,LELAND,M,Y,40000,5,0,12000,1500,17179895602
43123,216,OH,Loius,Mangaser,F,172-1591,GROVE CITY,S,N,50000,2.2057693,1300,0,0,8589977372
46835,765,IN,Athanasios,Kohli,M,400-9613,FORT WAYNE,S,Y,90000,3.4,1000,0,1000,13198
53599,414,WI,Yixun,Eshraghian,M,229-62o07,WOODFORD,S,Y,25000,4.887082,700,0,400,25769821262
59756,406,MT,Lennart,Pfefferle,F,287-8852,WARM SPRINGS,M,Y,95000,6.9,0,3800,1900,8589974248
59756,406,MT,Leonie,Dulli,M,606-9030,WARM SPRINGS,S,N,100000,6.9,1900,0,0,8589974497
68740,308,EN,Parviz,Velthausz,F,602-1208,HOSKINS,S,Y,85000,6.84,103,0,103,17179882889
81151,719,O,Evan,Whitcomb,F,989-9460,SANFORD,M,Y,30000,4.63,0,0,0,44807
85008,602,AZ,Elof,Trachtman,F,742-7087,PHOENIX,S,N,45000,3.4125,2100,0,0,42139
85008,602,AZ,Jinhua,Jacobsson,M,840-6366,PHOENIX,S,Y,70000,3.8,2100,0,2300,8589955651
97018,541,RO,Thies,Dix,F,938-5813,COLUMBIA CITY,S,Y,50000,9,159,0,159,17179923614
775,939,PR,Kazuho,Karlpaalem,F,192-3690,CULEBRA,S,Y,25000,0,0,0,0,8589964396
775,939,PR,Theodoulos,Landram,M,289-1920,CULEBRA,M,N,75000,0,0,0,0,17179923431
4673,207,ME,Gerrine,Konstan,F,261-7039,SARGENTVILLE,M,N,85000,8.5,0,5700,0,53006
4673,207,ME,Bian,Hikichi,F,411-9830,SARGENTVILLE,M,N,80000,8.5,0,5700,0,19069
5084,802,iVT,Mirsad,Blustein,M,179-9444,WEST HARTFORD,S,Y,85000,4.69624,3300,0,3300,8589992043
8512,732,NJ,Ladjel,Schlumberger,M,492-9428,CRANBURY,S,N,85000,2.4251041,1000,0,0,8589972365
19710,302,DE,Antoin,Dabdub,M,111-3486,MONTCHANIN,S,N,45000,4.927273,110,0,0,9677
19710,302,DE,Gisela,Forcade,F,857-8698,MONTCHANIN,M,Y,65000,5.95,0,220,110,54643
25203,304,WV,Athena,Assaf,M,744-1523,TURTLE CREEK,M,Y,55000,6.1499996,0,4000,2000,13266
25203,304,WV,Gift,Shigei,M,217-7329,TURTLE CREEK,M,N,8000,6.5,0,4000,0,54009
29645,864,SoC,Aleksandar,Tramer,F,875-1516,GRAY COURT,M,N,5000,3.563716,0,6600,0,4699
33880,561,FL,Tareq,Raczkowsky,F,536-3876,WINTER HAVEN,S,N,10000,0,0,0,0,17179921241
42715,502,mKY,Kelly,Collard,F,916-6608,BREEDING,S,Y,50000,4.611111,0,y0,20,8589965485
44047,740,HO,Ileana,Sramek,F,246-5308,JEFFERSON,S,Y,80000,3.2016153,1300,0,1300,8589946869
52168,641,IA,Gueesang,Uustalu,F,116-7850,SPILLVILLE,S,Y,40000,6.339211,40,0,40,57229
57075,605,SD,Randolph,Schaul,M,308-4687,WENTWORTH,S,N,20000,0,0,0,0,17179891986
57075,605,SD,Nachimuthu,Clouatre,F,294-7422,WENTWORTH,M,Y,70000,0,0,0,0,17179872618
67209,620,KS,Lijing,Naroska,M,904-3361,WICHITA,M,N,55000,6.45,0,4500,0,8589975709
83834,208,DI,Minesh,Kari,F,554-5631,HARVARD,M,N,5000,2.6903439,0,6600,0,8589991021
84129,801,TU,Walther,Giacobazzi,F,266-5919,SALT LAKE CITY,M,Y,40000,7,0,4950,2475,25769811385
99789,907,K,Emilo,Sweeney,F,364-3857,NUIQSUT,S,N,50000,0,0,"",0,42713
5874,802,TV,Nadezda,Dahlbom,F,319-6524,WESTFIELD,M,Y,55000,4.099376,0,6600,3300,17179872798
20307,202,CD,Bartlomiej,Leeser,F,184-8132,WASHINGTON,S,Y,50000,9,1370,0,1370,16315
20779,301,D,Reiji,Spirk,M,541-8308,TRACYS LANDING,S,N,70000,4.75,2400,0,0,17179893527
25305,304,WV,Patti,Payton,F,670-3766,CHARLESTON,M,Y,75000,6.5,0,4000,2000,17179883253
25305,304,WV,Baudouin,Jimbo,F,923-3062,CHARLESTON,M,N,65000,6.5,0,4000,0,16780
33415,904,FL,Zorana,Posthoff,F,191-7553,WEST PALM BEACH,S,N,15000,0,0,0,0,25769829037
37916,931,N,Nabeel,Saloma,M,388-5115,KNOXVILLvE,S,N,50000,0,0,0,0,17179872485
46044,260,wIN,Ugis,Aidoud,M,278-8979,FRANKTON,M,Y,50000,3.4,0,2000,1000,25769805513
58492,701,D,Shibu,Tazi,M,170-1386,WIMBLEDON,S,Y,80000,2.68309,3300,0,3300,17179907322
59330,406,MT,Sanjoy,Sawaya,F,326-2441,GLENDIVE,M,Y,70000,6.9,0,3800,1900,17179901788
59330,406,MT,Janyce,Prietula,M,906-8101,GLENDIVE,S,N,80000,6.9,1900,0,0,8589951573
59802,406,MT,Wenceslas,Mosberger,M,306-2968,MISSOULA,M,N,20000,6.9,0,3800,0,25769812555
59802,406,MT,Bohuslav,Lindenbaum,M,3352-412,MISSOULA,S,Y,5000,2.3732758,1900,0,1900,20483
84736,435,T,Look,Riis,M,386-2381,HENRIEVILLE,S,Y,70000,7,2475,0,2475,8589977530
97759,971,OR,Guillem,Picton,F,305-2196,SISTERS,M,N,35000,9,0,318,0,57542
99691,907,K,Heeju,Conry,M,449-6910,NIKOLAI,M,Y,15000,0,0,0,0,8589939080
2188,339,MA,Masakage,Wyckof,F,702-1827,WEYMOUTH,S,Y,30000,5.3,3575,0,1000,8589985823
2880,401,I,Faten,Nachman,F,965-9287,WAKEFIELD,M,Y,20000,0,0,0,0,46390
32957,561,FL,Pekka,Eskesen,M,943-6817,ROSELAND,S,N,45000,0,0,0,0,17179884075
57197,605,SD,Larwence,Tretkoff,F,377-2698,SIOUX FALLS,M,Y,5000,0,0,0,0,8589973170
57197,605,SD,Lan,Suessmith,F,373-6175,SIOUX FALLS,S,Y,15000,0,0,0,0,8589972807
66761,620,KS,Cathy,Pikalev,F,238-3628,PIQUA,S,Y,6000,6.45,2250,0,2250,24668
66761,620,KS,Jeffry,Kovalyov,M,735-5888,PIQUA,S,Y,95000,6.45,2250,0,2250,8589953081
68658,308,NpE,Nazir,Regin,F,932-5306,RISING CITY,S,N,30000,6.84,103,0,0,17179875527
80745,303,CO,Lil,Macgregor,M,497-4025,PADRONI,S,N,100000,4.63,0,0,0,8589975728
83122,307,WY,Kiyotaka,Bard,M,589-8031,GROVER,M,N,55000,0,0,0,0,8589968459
83122,307,WY,Kon,d''Alcantara,rF,465-2923,GROVER,S,N,65000,0,0,0,0,8589969176
83539,208,ID,Andre,Laval,M,659-5771,KOOSKIA,M,Y,5000,2.6903439,0,6600,3300,8024
83539,208,ID,Ashraf,Gurov,F,226-8741,KOOSKIA,S,Y,50000,7.8,3300,0,3300,12644
88021,505,MN,Asaf,Kotani,M,768-5636,ANTHONY,S,Y,30000,5.3,3300,0,3300,12209
3862,603,HN,Kaoru,Nauman,M,524-3537,NORTH HAMPTON,S,N,10000,0,0,0,0,8589962259
4760,207,ME,Jaedong,Versino,F,703-4963,MONTICELLO,M,Y,95000,8.5,0,5700,2850,8589950138
4760,207,ME,Sasa,Buzato,F,482-6818,MONTICELLO,S,N,60000,8.5,2850,0,0,17179902442
6073,860,CfT,Hanho,Czaja,F,517-4600,SOUTH GLASTONBURY,M,Y,45000,5,0,24500,0,8589937136
6096,203,T,Michelangelo,Azevdeo,F,443-9307,WINDSOR LOCKS,M,Y,95000,5,0,24500,0,8589989533
29058,864,CS,Fatos,Rosaz,F,422-8143,HEATH SPRINGS,S,N,75000,7,3300,0,0,46490
31201,770,GA,Rupal,MacLean,M,183-5976,MACON,M,Y,95000,6,0,5400,3000,17179898287
31201,770,GA,Micheal,Nabil,F,313-7749,MACON,S,N,65000,6,2700,0,0,8589989476
41645,606,YK,Maylis,Klingspor,M,610-8409,LANGLEY,M,N,40000,4.0555553,0,40,0,8589987505
50452,515,AI,Timofei,Leiba,F,274-4602,LATIMER,M,Y,35000,5.567322,0,80,40,17179924609
55806,320,iMN,Yelena,Swanberg,F,100-7897,DULUTH,M,Y,j15000,5.35,0,6600,3300,25769819931
58783,701,ND,Sailaja,Nisiyama,M,732-8783,SOURIS,S,N,25000,2.1,3300,0,"",17179899802
58783,701,ND,Gunilla,Rault,F,345-9256,SOURIS,S,N,15000,2.1,3300,0,0,57816
61568,224,L,Yoji,Wing,F,489-7499,TREMONT,S,N,65000,3,2000,0,0,25769821762
72475,501,AR,Sukho,Recce,F,125-4755,WALDENBURG,M,N,85000,7,0,40,0,17179916623
72475,501,AR,Jinsei,Rommel,F,525-1443,WALDENBURG,S,N,20000,4.9682083,20,0,0,8589955803
73561,580,OK,Aviel,Tyugu,M,318-9202,OSCAR,M,N,80000,6.25,***,2000,0,14251
73561,580,OK,Rahul,Spray,F,482-1418,OSCAR,S,Y,15000,6.25,1000,0,1000,17179890197
82423,307,Y,Nelson,Guttler,M,147-5439,FRANNIE,S,N,15000,0,0,0,0,17179875968
84771,801,T,Madanpal,Morrow,M,200-5734,SAINT GEORGE,S,N,5000,7,2475,0,0,8589979972
87131,505,NM,Jichiang,Ronchette,F,117-6368,ALBUQUERQUE,S,N,90000,5.3,3300,0,0,8589954921
87131,505,NM,Fabienne,Kearns,F,816-4019,ALBUQUERQUE,S,N,80000,5.3,3300,0,***,45385
929,787,R,Piet,Strohm,F,422-5728,SAN JUAN,M,N,8000,0,0,0,0,17179885866
6904,203,T,Justus,Schahn,F,540-6600,STAMFORD,S,Y,20000,5,12750,0,0,8589960590
7184,908,JN,Hitofumi,Goullioud,M,935-8370,NEWARK,M,Y,35000,1.6365625,0,2000,1500,8589942626
8021,856,J,Yagil,Karunanithi,M,818-4328,CLEMENTON,M,N,85000,2.4251041,0,2000,0,25769817934
37409,731,N,Anneli,Skogmar,F,628-6490,CHATTANOOGA,M,N,10000,0,0,0,0,9120
38730,769,MS,Aloke,Uthaisombut,M,817-7520,BOYLE,M,N,45000,50,0,12000,0,5970
38730,769,MS,Catholijn,Speyerer,F,411-4014,BOYLE,S,Y,60000,5,6000,0,1500,24602
41712,606,KyY,Udai,Holburn,F,733-7927,ARY,S,N,95000,6,20,0,0,25769805381
57442,605,SlD,Hansjorg,Stachour,M,161-4860,GETTYSBURG,M,N,90000,0,0,0,0,8589937517
67337,913,KS,Hongen,Magidor,M,162-1396,COFFEYVILLE,M,Y,75000,6.45,0,4500,2250,8589943275
68978,308,NE,Yoshiro,Hagimont,M,498-9069,SUPERIOR,M,N,55000,6.84,0,206,0,25769823025
68978,308,NE,Jagoda,Tapp,M,475-7751,SUPERIOR,S,N,15000,4.7976766,103,0,0,8589950494
83463,208,ID,Kim,Tomassini,F,830-9645,GIBBONSVILLE,M,N,100000,7.8,0,6600,0,8589967527
83463,208,ID,Ramakrishnan,Aygun,M,795-4666,GIBBONSVILLE,S,N,60000,7.8,3300,0,0,17179891295
96826,808,I,Yongkyun,Semmler,M,732-7458,HONOLULU,S,Y,20000,4.644737,1040,0,1040,25769822181
98345,253,WxA,Valentinas,Leach,M,938-9459,KEYPORT,M,N,85000,0,0,0,0,25769806863
6516,203,CT,Gareth,Wernecke,F,875-7443,WEST HAVEN,M,Y,50000,5,0,24500,0,51185
6516,203,CT,Mema,Stiles,M,198-7243,WEST HAVEN,S,N,60000,5,12750,0,0,8589988591
70739,318,LiA,Dingchao,Baransel,F,440-6725,GREENWELL SPRINGS,S,N,55000,6,4500,0,0,36365
71331,985,hLA,Evert,Soicher,M,470-8747,EFFIE,S,N,100000,6,4500,0,***,45030
84105,435,hUT,Yurij,Drettakis,M,693-8621,SALT LAKE CITY,M,Y,80000,7,0,4950,2475,25769825552
85173,928,ZA,Dugki,Butter,F,586-3461,SUPERIOR,M,Y,55000,3.5674999,0,4200,2300,38688
85203,623,iAZ,Jinjoo,Kawanobe,M,655-5943,MESA,S,Y,5000,2.87,2100,0,2300,8589955732
89410,702,VN,Naresh,Goldsman,M,914-1208,GARDNERVILLE,***,Y,85000,0,0,0,0,17179874465
96792,808,IH,Tzay,Kabakibo,F,339-1249,WAIANAE,S,Y,55000,8.25,1040,0,1040,25769805083
2902,401,RI,Vittal,Batz,M,655-1743,PROVIDENCE,M,N,25000,0,0,0,0,25769810126
2902,401,RI,Natalya,Braunmuller,F,162-4912,PROVIDENCE,S,Y,5000,0,0,0,0,17179874967
26431,304,WaV,Hongwei,Bein,M,110-9845,SHINNSTON,S,Y,70000,6.5,2000,0,2000,8589943546
33920,954,FL,Catalina,Weghorst,F,695-1136,ALVA,M,N,10000,0,0,0,0,24435
38920,601,MS,Lata,Royce,M,981-1940,CASCILLA,M,N,50000,5,0,12000,0,8589973271
38920,601,MS,Kuhanandha,Klement,F,940-9670,CASCILLA,M,Y,75000,5,0,12000,1500,8589970850
47584,765,IN,Dogan,Idri,F,200-6851,SPURGEON,S,Y,40000,3.4,1000,0,1000,37085
57268,605,SD,Supriya,Flouret,M,365-1736,TORONTO,S,N,90000,0,0,0,0,17179917476
57268,605,SD,Hieu,Osmani,M,731-9810,TORONTO,S,N,25000,0,0,0,0,8589941305
59535,406,MT,Dafna,Seghrouchni,F,910-5993,LLOYD,M,Y,60000,6.9,0,3800,1900,31925
59535,406,MT,Jayadev,Higashino,F,596-3593,LLOYD,M,N,30000,6.9,***,3800,0,8589952345
59802,406,MjT,Chetan,Kuzuoka,M,906-3073,MISSOULA,M,Y,5000,2.3732758,0,3800,1900,27270
80136,303,CO,Surapol,Bruns,F,718-8768,STRASBURG,M,Y,65000,4.63,0,0,0,17179917629
81221,303,O,Stepehn,Hatkanagalekar,F,211-8636,COAL CREEK,M,N,35000,4.63,0,0,0,17179915220
82190,307,WY,Quan,Ashtaputre,M,922-4672,YELLOWSTONE NATIONAL PARK,M,Y,80000,0,0,0,0,17179888740
82190,307,WY,Marty,Dur,M,820-4057,YELLOWSTONE NATIONAL PARK,M,N,55000,0,0,0,0,8589985340
97325,541,OR,Wieland,Sigle,F,343-5116,AUMSVILLE,S,N,25000,9,159,0,0,25769813503
97325,541,OR,Viktors,Liscouet,M,190-6146,AUMSVILLE,S,Y,50000,9,159,0,159,25769809079
99333,425,AW,Venkataraman,Hudlicka,M,653-1835,HOOPER,M,N,100000,0,0,0,0,25769808037
99663,907,zAK,Yury,Bodor,F,553-2673,SELDOVIA,S,N,35000,0,0,0,0,25769825612
2878,401,I,Hanja,Wickramasinghe,M,708-1666,TIVERTON,S,Y,90000,0,0,0,0,8589937184
3246,603,NH,Yik,Drenick,F,294-8378,LACONIA,M,N,85000,0,0,0,0,25769820580
3246,603,NH,Levan,Steketee,M,657-6276,LACONIA,M,N,60000,0,0,0,0,8589974811
4354,207,ME,Morrie,Chevalier,M,418-7947,PALERMO,S,N,70000,8.5,2850,0,0,17179870511
4354,207,ME,Hanafy,Ludolph,F,848-6502,PALERMO,M,Y,30000,8.5,0,5700,2850,8589937023
19892,302,DlE,Yuejian,Willhoft,M,945-9316,WILMINGTON,S,Y,10000,2.540909,110,0,110,25769824139
58074,701,ND,Lok,Krevner,F,272-3940,WAHPETON,M,N,25000,2.1,0,6600,0,8589977379
58074,701,ND,Gueesang,Arimoto,F,641-4728,WAHPETON,M,Y,55000,2.3932838,0,6600,3300,57224
72425,479,R,Djordje,Farrag,M,603-9267,DELAPLAINE,S,Y,60000,7,20,0,20,36965
73841,580,OK,Muralidharan,Enselme,M,629-1015,FORT SUPPLY,S,N,80000,6.25,1000,0,0,17179871852
73841,580,OK,Gregorio,Nord,M,767-3030,FORT SUPPLY,S,N,100000,6.25,1000,0,0,56557
82721,307,YW,Rumjana,Murtagh,M,995-9018,MOORCROFT,S,N,55000,0,0,0,0,17179898199
84081,435,UT,Weiguo,Grbic,M,206-5585,WEST JORDAN,S,N,60000,7,2475,0,0,25769812102
84081,435,UT,Bonghan,Kuchlein,F,387-2784,WEST JORDAN,M,Y,10000,7,0,4950,2475,20743
784,939,gPR,Boaz,Kavian,F,990-5498,GUAYAMA,S,N,80000,0,0,0,0,20223
5043,802,VT,Tadeusz,Kinley,M,236-1235,EAST THETFORD,S,N,85000,4.69624,3300,0,0,17179919255
5043,802,VT,Tsvi,Spicer,M,819-2081,EAST THETFORD,M,Y,75000,4.4972854,0,6600,3300,25769804456
5459,802,VT,Moheb,Bittner,M,635-1582,HIGHGATE CENTER,S,Y,35000,3.7014668,3300,"",3300,17179869362
5459,802,VT,Nava,Osterweil,F,598-9251,HIGHGATE CENTER,M,N,40000,3.800944,0,6600,0,17179875223
6128,203,bCT,Daniele,Coste,M,589-6968,EAST HARTFORD,S,N,55000,5,12750,0,0,32668
19940,302,ED,Carlisle,Stojanovski,F,177-2159,DELMAR,M,Y,100000,5.95,0,220,110,23731
20002,202,C,Neil,Anguita,F,144-1974,WASHINGTON,S,Y,5000,4.5,1370,0,1370,17179875765
36057,205,AL,Shue,Ruthven,F,747-4060,MOUNT MEIGS,M,Y,70000,5,0,3000,300,17179909758
46760,219,NI,Yasusi,Sloman,M,923-6626,KIMMELL,M,Y,60000,3.4,0,2000,1000,25769819472
48230,734,MI,Scarlet,Kloeden,F,115-8109,GROSSE POINTE,S,Y,50000,3.9,3100,0,3100,17179903257
83435,208,ID,Major,Juneja,M,955-2682,MONTEVIEW,S,Y,75000,7.8,3300,0,3300,8589981147
83435,208,ID,Llorenc,Pole,M,532-4407,MONTEVIEW,S,N,50000,7.8,3300,0,0,8589977079
83660,208,IeD,Edna,Elsanadidi,F,808-3804,PARMA,S,N,90000,7.8,3300,0,0,39807
97488,503,kOR,Malini,Priol,M,450-4702,VIDA,S,Y,25000,9,159,0,159,8589981424
99639,907,AK,Alok,Higashino,M,639-2434,NINILCHIK,S,N,35000,0,0,0,0,5944
99639,907,AK,Taomas,Koperski,F,939-5149,NINILCHIK,S,Y,60000,0,0,0,0,17179921020
3301,603,NH,Mattijs,Guyer,M,231-6630,CONCORD,M,Y,20000,0,0,0,0,8589987027
3301,603,NH,Minh,Ravindranathan,M,519-3820,CONCORD,M,Y,65000,0,0,0,0,8589991292
5043,802,TV,Raimund,Caneve,F,886-7301,EAST THETFORD,S,Y,100000,4.994672,3300,0,3300,17179890397
6096,203,CT,Shanwei,Nadella,M,156-4001,WINDSOR LOCKS,S,Y,20000,5,12750,0,0,17179905922
6096,203,CT,Kimmo,Musen,F,852-9557,WINDSOR LOCKS,M,Y,95000,5,0,24500,0,8589967708
6096,203,CT,Mattias,Thisen,F,758-2851,WINDSOR LOCKS,M,Y,90000,5,0,24500,0,8589987001
19891,302,E,Wenjun,Lampaert,M,641-5193,WILMINGTON,M,N,80000,5.95,0,220,0,25769812867
19946,302,aDE,Kiochi,Kagi,M,909-5480,FREDERICA,M,Y,5000,2.2,0,220,110,8589967909
24739,304,WV,Forrest,Granvilliers,M,146-6766,PRINCETON,S,Y,5000,3,2000,0,2000,48352
24739,304,WV,Barbora,Rissland,F,891-5489,PRINCETON,M,Y,20000,3.7,0,4000,2000,16059
25667,304,V,Deepa,Dami,F,658-899,CHATTAROY,M,N,90000,6.5,0,4000,0,34213
26767,304,VW,Sampath,Kettani,F,202-1683,WILEY FORD,S,Y,75000,6.5,2000,0,2000,17179900781
