tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
14533,Minwen,Osteen,F,586,823-1539,LAKEVILLE,MI,48366,M,N,80000,3.9,0,6200,0
14534,Alfs,Haddley,M,401,104-9504,PROVIDENCE,RI,2912,S,N,45000,0.0,0,0,0
14536,Anneliese,Straubing,M,717,415-6799,TWIN ROCKS,PA,15960,S,N,50000,3.07,0,0,0
14537,Tanji,Cochran,M,772,427-5390,ISLAND GROVE,FL,32654,M,Y,45000,0.0,0,0,0
14538,Mohsen,Pinotti,M,551,829-9987,POMPTON PLAINS,NJ,7444,S,N,95000,2.5828125,1000,0,***
14539,Kingsley,Hendler,F,207,164-1320,CORNSIH,ME,4020,M,N,10000,4.5857663,0,5700,0
14540,Rajiv,Adleman,M,304,976-7981,MUNDAY,WV,26152,S,N,60000,6.5,2000,0,0
14542,Gino,Gaitonde,M,229,717-5885,HARRISON,GA,31035,S,Y,95000,6.0,2700,0,3000
14543,Wijnand,Grayson,F,302,100-2819,FRANKFORD,DE,19945,M,N,10000,2.540909,0,220,0
14544,Rishiyur,Reddy,M,401,816-7381,WEST WARWICK,RI,2893,S,N,5000,0.0,0,0,0
14545,Niel,Stanley,F,513,202-1164,HELENA,OH,43435,M,Y,70000,2.8696666,0,2600,1300
14547,Tammy,McKinney,F,813,474-5542,O BRIEN,FL,32071,M,N,40000,0.0,0,0,0
14548,Liam,Givaty,M,207,943-7695,WEST ENFIELD,ME,4493,M,N,45000,8.5,0,0,0
14551,Govind,Paetzold,F,321,851-3735,FELLSMERE,FL,32948,M,N,85000,0.0,0,0,0
14552,Amaryllis,Amerins,M,207,573-3414,FREEPORT,ME,4034,M,Y,95000,8.5,0,5700,2850
14555,Bryony,Mancey,M,856,122-7844,MONMOUTH BEACH,NJ,7750,S,Y,75000,2.267396,1000,0,1500
14557,Seongyeol,Andronikos,F,860,175-8124,NEW HAVEN,CT,6520,S,Y,80000,5.0,12750,0,0
14558,Yoshide,Andaleon,M,910,517-6510,OTTO,NC,28763,S,N,55000,6.8863635,3300,0,0
14561,Athena,Phua,M,201,233-4625,RUNNEMEDE,NJ,8078,S,Y,35000,1.6365625,1000,0,1500
14562,Xumin,Goffman,F,202,611-3466,WASHINGTON,DC,20203,S,Y,75000,9.0,1370,0,1370
14563,Yin,Collard,M,615,284-6769,VANLEER,TN,37181,M,Y,15000,0.0,0,0,0
14565,Anwar,Guha,M,567,904-4685,empty,OH,43045,M,Y,100000,3.8655128,0,2600,1300
14567,Alka,Sippu,M,401,886-5465,PROVIDENCE,RI,2902,M,N,95000,0.0,0,0,0
14572,Murlikrishna,Dupuy,M,304,123-2815,GREEN BANK,WV,24944,S,Y,35000,4.75,2000,0,2000
14573,Ming,Koponen,F,770,689-9424,TYRONE,GA,30290,M,N,85000,6.0,0,5400,0
14582,Shauying,Eskesen,M,202,916-3901,WASHINGTON,CD,20390,M,N,15000,5.625,0,2740,0
14584,Kwangjo,Dittert,M,704,527-3776,CHARLOTTE,NC,28226,S,N,30000,6.361888,3300,0,0
14585,Rafik,Garnham,F,812,471-6777,DARLINGTON,IN,47940,M,N,35000,3.4,0,2000,0
14586,Yoshito,Narasimhan,F,574,366-2234,CLAY CITY,IN,47841,S,N,100000,3.4,1000,0,0
14590,Yacov,Zaguia,M,860,747-6379,JEWETT CITY,CT,6351,S,Y,75000,5.0,12750,0,0
14591,Willibald,Coullard,M,256,596-9083,DOTHAN,AL,36301,S,Y,80000,5.0,1500,0,300
14595,Tsutomu,Boudaillier,F,603,270-2302,ROLLINSFORD,NH,3869,M,Y,80000,0.0,0,0,0
14596,Markku,Furlani,M,901,281-2140,MEMPHIS,TN,38187,M,Y,50000,0.0,0,0,0
14598,Nilanjan,Clark,F,216,763-6276,DAYTON,OH,45458,S,N,30000,1.5418718,1300,0,***
14603,Mayez,Can,F,802,801-9143,CAMBRIDGEPORT,VT,5141,S,N,30000,3.6019895,3300,0,0
14605,Vince,Wigg,F,812,716-9792,DALE,IN,47523,M,N,15000,3.4,0,2000,0
14606,Mathias,Gopfrich,M,304,996-6853,HARPER,WV,25851,S,N,95000,6.5,2000,0,0
14609,Henrietta,Schonhut,F,410,179-1044,GRANTSVILLE,MD,21536,M,N,60000,4.75,0,4800,0
14611,Yelena,Devine,F,610,363-9273,AQUASHICOLA,PA,18012,S,Y,75000,3.07,0,0,0
14612,Rafols,Ingemarson,M,407,192-6957,ORLANDO,FL,32878,S,N,15000,0.0,0,0,0
14616,Asuman,Pietro,M,787,291-3223,NAGUABO,PR,718,M,Y,25000,0.0,0,0,0
14617,Xiaowei,Coy,F,334,853-4028,ANNISTON,AL,36205,S,Y,15000,5.0,1500,0,300
14618,Kalervo,Weedon,M,551,908-7048,DELMOT,NJ,8314,M,N,10000,1.4,0,2000,0
14620,Inderjit,Halgason,F,301,542-2444,FALLSTON,MD,21047,S,Y,85000,4.75,2400,0,2400
14621,Nagi,Felciano,F,219,715-8071,ANDERSON,IN,46015,M,N,80000,3.4,0,2000,0
14622,Ilona,DuBourdieux,F,864,354-8419,GREEN POND,SC,29446,S,N,70000,7.0,3300,0,0
14624,Shivi,Rety,F,860,496-5979,GROTON,CT,6340,M,Y,15000,5.0,0,24500,0
14625,Itai,Macgregor,F,574,167-7524,SHIPSHEWANA,IN,46565,S,Y,55000,3.4,1000,0,1000
14633,Tsukasa,Bolbourn,F,980,215-1604,WILSON,NC,27894,M,Y,40000,6.571678,0,6600,3300
14634,Seiki,Farrag,F,865,518-4694,ETHRIDGE,TN,38456,S,Y,45000,0.0,0,0,0
14637,Leland,Heijst,M,207,733-4059,KINGFIELD,ME,4947,M,Y,35000,8.5,0,5700,2850
14639,Huaqing,Lauterbach,F,443,185-9320,ANNAPOLIS,MD,21409,M,N,95000,4.75,0,4800,0
14640,Claes,Habasinski,M,912,371-7427,ATLANTA,GA,30325,M,N,35000,6.0,0,5400,0
14641,Gabriele,Gurevitch,F,802,489-4595,MOUNT HOLLY,VT,5758,M,Y,80000,4.5967627,0,6600,3300
14643,Marinos,Joswig,M,203,879-7602,EAST HARTFORD,CT,6138,S,Y,30000,5.0,12750,0,0
14645,Yibing,Hirowatar,F,407,420-8620,SOPCHOPPY,FL,32358,S,N,5000,0.0,0,0,0
14647,Cong,Thimbleby,M,571,145-7921,VIENNA,VA,22180,S,N,60000,5.75,900,0,0
14648,Tatyana,Nagata,F,607,856-6386,MASPETH,NY,11378,M,Y,75000,4.3881097,0,0,1000
14651,Eshrat,Greenwald,F,803,921-4866,GREER,SC,29652,M,Y,10000,5.752432,0,6600,3300
14653,Sasan,Bari,M,401,929-5204,PASCOAG,RI,2859,S,Y,35000,0.0,0,0,0
14654,Gopalan,Duris,F,585,681-4334,DORMANSIVLLE,NY,12055,S,Y,30000,4.127439,0,0,0100
14656,Luciano,Hancox,M,606,605-9386,CLOVERPORT,KY,40111,M,N,45000,4.333333,0,40,0
14657,Reidar,Ulmer,M,802,173-2563,ISLAND POND,VT,5846,S,Y,15000,3.6,3300,0,3300
14658,Yosi,Friedman,M,848,715-5824,JERSEY CITY,NJ,7302,M,N,80000,2.34625,0,2000,0
14659,Matt,Hailpern,F,202,234-5213,WASHINGTON,CD,20002,M,N,90000,9.0,0,2740,0
14660,Masum,Kato,M,215,107-1451,SALFORD,PA,18957,S,Y,35000,3.07,0,0,0
14665,Svein,Gavoille,M,662,480-1385,HILLSBORO,MS,39087,M,N,25000,5.0,0,12000,0
14666,Gyusang,Lafouge,M,302,741-5817,WILMINGTON,DE,19801,S,Y,90000,5.95,110,0,110
14667,Yee,Simone,M,248,694-7356,PLAINWELL,MI,49080,M,N,75000,3.9,0,6200,0
14669,Hidehisa,Spier,M,787,805-9940,PONCE,PR,730,S,Y,60000,0.0,0,0,0
14672,Dekang,Torquati,F,706,254-2359,SCREVEN,GA,31560,M,N,55000,6.0,0,5400,0
14674,Cecilia,Bleichenbacher,M,207,551-6015,FRENCHVILLE,ME,4745,M,N,35000,8.5,0,5700,0
14675,Parick,Garrard,F,812,942-6634,BICKNELL,IN,47512,M,N,30000,3.4,0,2000,0
14678,Gero,Huthnance,F,330,185-5092,CHRISTIANSBURG,OH,45389,S,N,100000,3.8655128,1300,0,0
14679,Shengdong,Belyaev,M,508,339-1458,CHILMARK,MA,2535,S,Y,5000,5.3,3575,0,1000
14680,Xiaotie,Kotlyar,F,973,395-8303,FRANKLIN,NJ,7416,S,Y,55000,1.9519792,1000,0,1500
14681,Masahisa,Ahrweiler,F,401,930-3169,WAKEFIELD,RI,2879,S,N,95000,0.0,0,0,0
14682,Minnie,Nord,M,609,279-5714,FORDS,NJ,8863,M,Y,90000,2.5039582,0,2000,1500
14683,Ousmane,Farrell,F,848,408-6120,WESTFIELD,NJ,7091,M,Y,60000,2.0308332,0,2000,1500
14684,Herward,Shklar,M,781,220-4803,CLINTON,MA,1510,M,Y,30000,5.3,0,0,1000
14686,Clovis,Baud,M,231,359-2440,EAST TAWAS,MI,48730,S,N,55000,3.9,3100,0,0
14687,Mervin,Tasiemski,M,202,469-7382,WASHINGTON,CD,20071,S,N,25000,7.875,1370,0,0
14688,Huimin,Rugge,F,302,134-3525,WILMINGTON,DE,19808,S,N,55000,5.609091,110,0,0
14689,Algirdas,Haraguchi,M,413,172-8064,QUINCY,MA,2269,S,N,15000,5.3,3575,0,0
14691,Latanya,Kroppenstedt,F,802,918-6109,MORRISVILLE,VT,5661,S,Y,15000,3.6,3300,0,3300
14692,Hiroko,Luders,F,302,912-8148,MILLVILLE,DE,19967,M,Y,15000,2.8818183,0,220,110
14693,Amihai,Gebele,M,207,390-6021,STRATTON,ME,4982,M,N,35000,8.5,0,5700,0
14694,Hartmann,Hackl,M,540,832-4280,STANARDSVILLE,VA,22973,S,N,55000,5.75,900,0,0
14698,Terresa,Rosen,M,571,307-2238,CHARLOTTESVILLE,VA,22911,S,Y,15000,5.214286,900,0,900
14699,Yuzheng,Henser,M,516,318-2564,SLOATSBURG,NY,10974,S,Y,15000,4.040549,0,0,1000
14700,Maynard,Urso,M,304,319-5938,BARTLEY,WV,24813,S,Y,85000,6.5,2000,0,2000
14701,Ermanno,Einwohner,M,716,553-7331,WEBSTER,NY,14580,M,N,40000,4.1853657,0,0,0
14702,Sonata,Serbanati,M,202,734-3056,WASHINGTON,DC,20401,M,N,40000,9.0,0,2740,0
14704,Kaihiro,Cummings,M,315,227-5211,BROOKLYN,NY,11244,S,N,20000,4.0695124,0,0,0
14705,Taegyun,Dkaki,M,219,159-3536,UNIONDALE,IN,46791,S,Y,15000,3.4,1000,0,1000
14707,Tibor,Bolsens,M,769,802-6004,OVETT,MS,39464,M,N,95000,5.0,0,12000,0
14708,Allison,Wren,M,603,880-8142,WOLFEBORO FALLS,NH,3896,M,Y,95000,0.0,0,0,0
14710,Guntis,Bra,M,812,502-2538,OSSIAN,IN,46777,S,Y,20000,3.4,1000,0,1000
14711,Kan,Banreuther,F,856,926-1102,CLIFTON,NJ,7012,S,Y,10000,1.4,1000,0,1500
14713,Karabi,Donald,F,215,123-5093,WHITNEY,PA,15693,M,Y,95000,3.07,0,0,0
14716,Marla,Unland,M,423,356-8788,MEMPHIS,TN,38104,S,N,80000,0.0,0,0,0
14717,Yonghuai,Falkerngerg,M,484,315-6264,BENTON,PA,17814,S,N,90000,3.07,0,0,0
14721,Tomohiko,Matuschka,M,351,834-6320,ROXBURY CROSSING,MA,2120,S,Y,15000,5.3,3575,0,1000
14723,Vasilis,Terzopoulos,M,802,483-5285,LAKE ELMORE,VT,5657,S,N,45000,3.9004214,3300,0,0
14724,Aylmer,Pollatschek,F,413,673-4857,WEST WAREHAM,MA,2576,M,N,50000,5.3,0,7150,0
14725,Kriss,Zyda,F,276,679-1059,MERRIFIELD,VA,22120,S,Y,25000,5.75,900,0,900
14726,Bharadwaj,Afsarmanesh,F,802,409-2122,NORTON,VT,5907,M,N,80000,4.5967627,0,6600,0
14728,Krishnaiah,Bergman,F,860,806-6895,NORTH STONINGTON,CT,6359,M,N,85000,5.0,0,24500,0
14732,Aviv,Wartelle,F,843,673-7996,WARRENVILLE,SC,29851,M,N,100000,7.0,0,6600,0
14733,Remi,Broadwell,F,574,227-4348,WESTFIELD,IN,46074,M,N,5000,3.4,0,2000,0
14734,Joep,Martelli,F,802,882-4166,CABOT,VT,5647,M,N,35000,3.7014668,0,6600,0
14736,Naranker,Ashworth,M,787,592-3853,SABANA HOYOS,PR,688,M,Y,90000,0.0,0,0,0
14738,Zin,Tomokiyo,F,941,773-6678,MIAMI,FL,33182,S,Y,70000,0.0,0,0,0
14739,Keerthi,Zviran,F,423,796-9265,KINGSTON SPRINGS,TN,37082,S,Y,50000,0.0,0,0,0
14743,Oliviero,Ardizzone,M,617,645-2629,WEBSTER,MA,1570,M,N,25000,5.3,0,7150,0
14749,Ned,Berk,F,302,776-4674,TOWNSEND,DE,19734,S,N,25000,3.5636363,110,0,0
14750,Angel,Groz,M,203,189-5501,MARION,CT,6444,M,Y,25000,5.0,0,24500,0
14753,Seshashayee,Heiken,M,202,938-3171,WASHINGTON,CD,20442,S,N,35000,9.0,1370,0,0
14756,Elmar,Beidas,F,508,461-6526,BUZZARDS BAY,MA,2532,S,Y,25000,5.3,3575,0,1000
14757,Shinko,Turakainen,F,828,504-2693,MERRITT,NC,28556,M,Y,65000,7.0961537,0,6600,3300
14759,Yuk,Rosenquist,M,802,424-7502,EAST HAVEN,VT,5837,S,N,95000,4.8951945,3300,0,0
14760,Humphrey,Karjoth,F,202,103-8744,WASHINGTON,DC,20409,S,N,55000,9.0,1370,0,0
14762,Toshikazu,Joslin,F,401,726-8110,CAROLINA,RI,2812,S,Y,90000,0.0,0,0,0
14767,Pratheep,Alfredsen,F,443,414-8692,SUDLERSVILLE,MD,21668,S,Y,95000,4.75,2400,0,2400
14768,Stamatis,Dershowitz,F,205,714-1071,TITUS,AL,36080,M,N,90000,5.0,0,3000,0
14769,Junho,Dash,M,202,392-9167,WASHINGTON,DC,20409,M,N,55000,9.0,0,2740,0
14771,Anirvan,Carre,M,304,760-7669,FORT ASHBY,WV,26719,S,N,25000,4.05,2000,0,0
14773,Aamod,Moorman,M,646,869-7362,MACEDON,NY,14502,M,N,10000,4.011585,0,0,0
14774,Cristopher,Wilmont,M,919,344-9761,GARNER,NC,27529,M,Y,35000,6.466783,0,6600,3300
14776,Hyoung,Zaumen,M,609,944-4207,SOUTH PLAINFIELD,NJ,7080,S,Y,50000,1.873125,1000,0,1500
14778,Muralidharan,Pettey,M,561,463-6564,FORT LAUDERDALE,FL,33312,M,Y,10000,0.0,0,0,0
14780,Halime,Jansch,F,540,955-9659,POQUOSON,VA,23662,S,N,40000,5.75,900,0,0
14781,Mourad,Pavlopoulou,F,203,869-9902,WINSTED,CT,6098,S,N,35000,5.0,12750,0,0
14784,Noritaka,Vignes,F,216,404-5010,SULLIVAN,OH,44880,M,Y,20000,1.2099231,0,2600,1300
14785,Liao,Meinke,M,228,744-5608,BROOKHAVEN,MS,39603,M,N,100000,5.0,0,12000,0
14787,Anatol,Reinsch,M,919,756-3469,WADE,NC,28395,M,N,95000,7.7255244,0,6600,0
14788,Myla,Beke,F,304,611-3831,CANVAS,WV,26662,S,N,35000,4.75,0,0,0
14789,Hyung,Bergevin,F,207,560-8991,CORINTH,ME,4427,S,N,90000,8.5,2850,0,0
14790,Grover,Valtorta,F,302,596-4063,HOUSTON,DE,19954,S,Y,90000,5.95,110,0,110
14791,Mohan,Salinas,F,240,137-6433,PRINCE FREDERICK,MD,20678,M,N,100000,4.75,0,4800,0
14793,Hanafy,Mittasch,F,937,346-3827,CLARINGTON,OH,43915,S,Y,90000,3.533564,1300,0,1300
14795,Xiaoheng,Hollenbeck,M,706,162-4445,JACKSONVILLE,GA,31544,S,Y,5000,4.4,2700,0,3000
14797,Mirjam,Bhasker,F,717,978-4039,LIMESTONE,PA,16234,M,Y,45000,3.07,0,0,0
14798,Efim,Abb,F,207,161-2339,CiOOPERS MILLS,ME,4341,M,N,100000,8.5,0,5700,0
14800,Christhard,Cantu,F,202,630-6716,WASHINGTON,DC,20201,S,N,65000,9.0,1370,0,0
14801,Eitan,Paritong,F,410,815-8460,CROCHREON,MD,21627,M,N,60000,4.75,0,4800,0
14803,Kumkum,Varghese,F,973,719-2469,ROEBLING,NJ,8554,M,Y,25000,1.4788542,0,2000,1500
14805,Shengzong,Arazi,M,251,914-1466,PANOLA,AL,35477,M,Y,100000,5.0,0,3000,300
14807,Asser,Varwig,F,207,677-5982,MATINICUS,ME,4851,M,Y,90000,8.5,0,5700,2850
14809,Naoyuki,Soleimanipour,M,304,495-1671,LUMBERPORT,WV,26386,M,Y,15000,3.35,0,4000,2000
14811,Polina,Keutzer,M,202,394-5924,WASHINGTON,CD,20544,M,N,5000,4.5,0,2740,0
14813,Vasudha,Lipper,M,787,561-6473,CAROLINA,PR,981,M,N,25000,0.0,0,0,0
14815,Schuyler,Gubitoso,M,865,376-7887,ADAMS,TN,37010,S,Y,5000,0.0,0,0,0
14817,Fiora,Smotrovs,M,260,362-4926,ALEXANDRIA,IN,46001,S,Y,20000,3.4,1000,0,1000
14820,Milam,Korczynski,M,202,739-3992,WASHINGTON,DC,20431,M,Y,65000,9.0,0,2740,1370
14822,Misha,Granvilliers,M,908,196-5051,SEWAREN,NJ,7077,M,Y,5000,1.4,0,2000,1500
14825,Naim,Bloo,F,865,688-3637,EAGAN,TN,37730,S,N,100000,0.0,0,0,0
14826,Sahrah,Validov,M,980,344-9771,SARATOGA,NC,27873,M,Y,10000,6.0,0,6600,3300
14830,Yoshioki,Collette,F,931,131-8145,LACONIA,TN,38045,S,Y,100000,0.0,0,0,0
14832,Akos,Skronn,M,317,124-5667,INDIANAPOLIS,IN,46255,S,N,10000,3.4,1000,0,0
14834,Reima,Ekenberg,M,304,179-5557,RED CREEK,WV,26289,S,N,35000,4.75,2000,0,0
14837,Kenan,Bau,F,864,692-9033,HOPKINS,SC,29061,S,Y,45000,7.0,3300,0,3300
14838,Hoakan,Eisenstein,F,731,227-5292,COLLEGE GROVE,TN,37046,M,Y,45000,0.0,0,0,0
14840,Amelie,Schurmann,F,201,494-5129,VERONA,NJ,7044,S,N,30000,1.5577083,0,0,0
14844,Ezra,Rene,M,540,324-1458,MEHERRIN,VA,23954,S,N,15000,5.214286,900,0,0
14845,Milan,Abadi,F,336,190-1077,VILAS,NC,28692,S,N,75000,7.305944,3300,0,0
14846,Allyson,Kuchenhoff,M,848,115-3524,NEWPORT,NJ,8345,S,Y,35000,1.6365625,1000,0,1500
14848,Kinh,Hamblin,F,516,402-5647,ONEIDA,NY,13421,S,N,55000,4.272256,0,0,0
14850,Lov,Subhlok,F,973,617-8415,LAWNSIDE,NJ,8045,M,Y,55000,1.9519792,0,2000,1500
14851,Mysore,Khalid,F,603,701-8697,COLEBROOK,NH,3576,S,Y,20000,0.0,0,0,0
14852,Damien,Kogan,M,865,368-5285,MASON,TN,38049,S,N,35000,0.0,0,0,0
14855,Grigore,Meekings,M,240,972-4412,ARNOLD,MD,21012,M,N,50000,4.75,0,4800,0
14857,Cesar,Junger,M,401,788-4391,WARWICK,RI,2889,S,Y,15000,0.0,0,0,0
14858,Yana,Doornbos,F,251,562-8632,OAK HILL,AL,36766,M,Y,90000,5.0,0,3000,300
14859,Gernot,Spork,M,601,479-2801,AMORY,MS,38821,S,Y,50000,5.0,6000,0,1500
14860,Graziella,Basili,F,404,210-3306,SMYRNA,GA,30082,M,N,20000,6.0,0,5400,0
14861,Tjalling,Khatib,M,401,878-3293,CHARLESTOWN,RI,2813,M,Y,85000,0.0,0,0,0
14862,Valtteri,Oates,F,787,798-1573,TOA BAJA,PR,951,M,Y,20000,0.0,0,0,0
14863,Kimon,Haggerty,M,617,113-6837,EAST TEMPLETON,MA,1438,S,N,5000,5.3,3575,0,0
14864,Vernon,Nerson,F,202,904-4577,WASHINGTON,DC,20212,M,N,25000,7.875,0,2740,0
14866,Murali,Evans,M,304,121-1730,JULIAN,WV,25529,S,Y,75000,6.5,2000,0,2000
14867,Huseyin,Baru,M,770,839-8940,DEXTER,GA,31019,S,N,20000,6.0,2700,0,0
14868,Ciyou,Rovere,F,843,600-5484,REMBERT,SC,29128,S,Y,65000,7.0,3300,0,3300
14869,Uffe,Dou,F,603,691-1626,LEBANON,NH,3756,M,N,90000,0.0,0,0,0
14870,Hsu,Keefer,F,606,696-4837,LOVELY,KY,41231,M,Y,60000,5.166667,0,40,20
14871,Pirjo,Merges,F,401,848-6434,BARRINGTON,RI,2806,M,Y,85000,0.0,0,0,0
14872,Sumali,Delgano,M,251,467-8068,RIVER FALLS,AL,36476,S,Y,5000,5.0,1500,0,300
14875,Glynn,Mirandola,M,862,359-8682,BELLE MEAD,NJ,8502,S,Y,5000,1.4,1000,0,1500
14876,Kazi,Din,M,410,132-5924,BOWIE,MD,20719,M,N,40000,4.75,0,4800,0
14878,Juzhen,Miliades,M,814,501-7928,SCHENLEY,PA,15682,M,Y,100000,3.07,0,0,0
14879,Rudy,Reusch,F,315,145-5053,BAYVILLE,NY,11709,S,Y,95000,4.5039635,0,0,1000
14881,Denzil,Jurdjevic,M,857,697-4302,MARSTONS MILLS,MA,2648,S,Y,30000,5.3,3575,0,1000
14885,Oystein,Ingemarson,M,862,116-2715,MOUNT FREEDOM,NJ,7970,S,Y,25000,1.4788542,1000,0,1500
14887,Changjie,Korbar,M,207,962-1264,LINCOLN,ME,4457,M,N,60000,8.5,0,5700,0
14888,Moreno,Saraswat,M,814,322-7990,CALVIN,PA,16622,M,Y,50000,3.07,0,0,0
14890,Object,Marovac,M,351,677-9656,WEST TISBURY,MA,2575,S,N,10000,5.3,3575,0,0
14891,Helene,Dillet,M,939,522-9513,SAN JUAN,PR,936,M,N,5000,0.0,0,0,0
14892,Giedrius,Nadon,F,662,359-7453,PHILADELPHIA,MS,39350,S,Y,70000,5.0,6000,0,1500
14894,Ubeda,Sanger,M,228,732-9819,SOUTHAVEN,MS,38672,M,N,35000,5.0,0,0,0
14898,Seonghee,Shokrollahi,M,804,133-8162,WATTSVILLE,VA,23483,M,Y,45000,5.75,0,1800,900
14899,Kyle,Ayari,M,910,252-3572,ROCKY POINT,NC,28457,S,Y,70000,7.201049,3300,0,3300
14900,Zhaowei,Balaguer,F,330,347-2654,MINERAL CITY,OH,44656,M,N,25000,1.3758974,0,2600,0
14901,Masaaki,Lappalainen,F,219,798-4291,CARMEL,IN,46033,S,Y,30000,3.4,1000,0,1000
14902,Gaku,Guggino,F,202,611-3970,WASHINGTON,DC,20560,M,N,80000,9.0,0,2740,0
14905,Mechtild,Benatallah,F,862,108-3293,NEW BRUNSWICK,NJ,8989,S,N,30000,1.5577083,1000,0,0
14908,Zhongyang,Coveyou,F,304,395-2123,PICKENS,WV,26230,S,N,25000,4.05,2000,0,0
14909,Kuzuko,Brummer,M,321,989-1879,OPA LOCKA,FL,33055,M,Y,95000,0.0,0,0,0
14913,Shaodi,Schain,F,574,244-7091,INDIANAPOLIS,IN,46201,S,Y,10000,3.4,1000,0,1000
14914,Karoline,Nerode,M,201,311-4531,PITMAN,NJ,8071,M,Y,45000,1.7942708,0,2000,1500
14915,Xiaohu,Dawood,F,859,292-9668,STAFFORDSVILLE,KY,41256,M,Y,35000,3.7777777,0,40,20
14917,Detlef,Vilar,F,931,222-1485,GREENBRIER,TN,37073,S,N,95000,0.0,0,0,0
14918,Nobuhiko,Heyers,M,716,471-9635,READING CENTER,NY,14876,M,Y,90000,4.475,0,0,1000
14919,Weiwu,Schonlau,M,732,106-8971,SEASIDE HEIGHTS,NJ,8751,S,Y,30000,1.5577083,1000,0,1500
14921,Charley,Price,M,419,918-4355,FOREST,OH,45843,S,Y,50000,2.2057693,1300,0,1300
14922,Goa,Tarn,F,860,186-6745,MANSFIELD DEPOT,CT,6251,S,Y,30000,5.0,12750,0,0
14923,Ravindranath,Sievert,F,843,547-9784,SUMTER,SC,29153,S,N,25000,7.0,3300,0,0
14924,Jeanne,Weissberg,M,205,950-2820,ATMORE,AL,36504,S,N,10000,5.0,1500,0,0
14925,Merik,Kornhauser,F,631,124-4751,BRONX,NY,10455,M,Y,60000,4.3012195,0,0,1000
14930,Joonhee,Halkin,M,276,363-3195,VILLAGE,VA,22570,S,N,35000,5.75,900,0,0
14932,Adamantios,Remmele,M,317,998-6390,MONTMORENCI,IN,47962,M,N,75000,3.4,0,2000,0
14936,Pauray,Berard,F,802,469-1981,FAIRFAX,VT,5454,M,Y,60000,4.1988535,0,6600,3300
14937,June,Getto,M,859,483-5623,NERINX,KY,40049,M,Y,25000,3.2222223,0,40,20
14938,Alin,Aimeur,M,508,728-9238,FRAMINGHAM,MA,1703,M,Y,55000,5.3,0,7150,1000
14942,Dylan,Dewey,F,845,920-4819,SOUTH WALES,NY,14139,M,Y,45000,4.2143292,0,0,1000
14943,Yekta,Bofill,F,939,181-4959,LARES,PR,669,M,Y,95000,0.0,0,0,0
14944,Jawahar,Whitlock,F,939,899-6631,AGUADILAL,PR,603,S,N,60000,0.0,0,0,0
14945,Jurij,Renegar,F,423,871-7509,CHATTANOOGA,TN,37402,S,Y,100000,0.0,0,0,0
14946,Vuk,Walstrom,F,302,337-4073,WILMINGTON,DE,19809,M,N,55000,5.609091,0,202,0
14948,Pavlos,Christopher,F,802,737-2191,HYDEVILLE,VT,5750,S,N,40000,3.800944,3300,0,0
14949,Niklas,Liebowitz,M,207,386-5832,STONEHAM,ME,4231,S,N,60000,8.5,280,0,0
14951,Kotagiri,Esposito,M,901,160-3404,NASHVILLE,TN,37242,S,Y,85000,0.0,0,0,0
14953,Mourad,Newhagen,F,407,745-4028,INGLIS,FL,34449,S,Y,30000,0.0,0,0,0
14955,Erez,Chalamaiah,M,939,965-7684,RIO GRANDE,PR,745,S,N,60000,0.0,0,0,0
14959,Guansong,Jereb,F,260,190-4495,SOUTH BEND,IN,46614,M,N,5000,3.4,0,2000,0
14960,Sridhar,Krueger,M,401,293-5127,WEST KINGSTON,RI,2892,S,N,85000,0.0,0,0,0
14961,Yasuma,Kaklamani,F,603,526-8246,LEE,NH,3861,S,N,35000,0.0,0,0,0
14962,Themis,Wesselkamper,F,787,391-3822,AGUADILLA,PR,605,M,N,5000,0.0,0,0,0
14963,Fermin,Nagamachi,F,980,675-6567,CORDOVA,NC,28330,S,N,85000,7.515734,3300,0,0
14966,Narao,Boe,M,631,837-6789,KENT,NY,14477,M,N,100000,4.5329266,0,0,0
14969,Bay,Leinwand,F,305,496-4205,YOUNGSTOWN,FL,32466,S,Y,35000,0.0,0,0,0
14970,Mehrdad,Spauster,F,843,164-2840,SANDY SPRINGS,SC,29677,S,N,45000,7.0,3300,0,0
14973,Gertrud,Howkins,M,202,787-9585,WASHINGTON,DC,20041,M,Y,85000,9.0,0,2740,1370
14974,Taekyoung,Szepesvari,M,216,788-8526,CINCINNATI,OH,45244,M,N,90000,3.533564,0,2600,0
14975,Manish,Broll,F,603,900-5543,NASHUA,NH,3061,M,Y,50000,0.0,0,0,***
14976,Grazyna,Tjiang,M,770,920-6581,NASHVILLE,GA,31639,S,N,50000,6.0,2700,0,0
14978,Munenori,Bassino,F,980,795-9015,WAVES,NC,27982,M,Y,45000,6.6765733,0,0,3300
14981,Keiji,Palomar,M,939,920-9986,MAUNABO,PR,707,M,Y,40000,0.0,0,0,0
14983,Xiangzhen,Brossler,M,517,886-1356,empty,MI,48069,M,Y,95000,3.9,0,6200,3100
14986,Lamott,Welker,F,931,263-8016,VANLEER,TN,37181,M,Y,35000,0.0,0,0,0
14987,Kavindra,Morisio,F,410,179-9159,HYATTSVILLE,MD,20785,M,Y,50000,4.75,0,4800,2400
