index,tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
4563,18316,Kyunghee,Rase,F,207,711-9162,WYTOPITLOCK,ME,4497,M,Y,25000,8.5,0,5700,2850
4564,18318,Gritta,Gnutzmann,F,302,906-9829,WILMINGTON,ED,19890,S,Y,25000,3.5636363,110,b0,110
4565,18320,Belle,Cowan,M,207,785-2100,LUfBEC,ME,4652,S,N,10000,4.5857663,2850,0,0
4566,18321,Bhanu,Worm,M,203,537-4992,HARTFORD,T,6120,M,Y,20000,5.0,0,24500,0
4567,18337,Dusko,Tyugu,***,518,412-5073,empty,NY,12177,S,N,70000,4.359146,***,0,0
4568,18349,Temple,Maciel,F,207,705-5035,BUCKSPORT,ME,4416,M,Y,20000,8.5,0,5700,2850
4569,18350,Alastair,Aboutabl,M,339,996-6738,JAMAICA PLAIN,MA,2130,S,Y,95000,5.3,3575,0,1000
4570,18366,Jared,Dewal,M,301,152-3114,BALTIMORE,MD,21205,S,Y,60000,4.75,2400,0,2400
4571,18368,Joelle,Brakmo,F,413,252-7207,BUZZARDS BAY,AM,2542,S,N,90000,5.3,3575,0,0
4572,18373,Bulent,Rapps,F,617,244-7292,WOBURN,MA,1807,S,Y,80000,5.3,3575,0,1000
4573,18378,Tibor,Zuberek,M,939,580-8977,NAGUABO,PR,718,S,Y,15000,0.0,0,0,0
4574,18379,Victoria,Can,F,939,536-9060,JUANA DIAZ,PR,795,M,N,100000,0.0,0,0,0
4575,18382,Karpjoo,Snelgrove,M,202,695-2286,WASHINGTON,CD,20526,M,Y,5000,4.5,0,2740,1370
4576,18383,Jayme,Vignollet,M,302,832-1638,empty,E,19706,S,Y,10000,2.540909,110,empty,110
4577,18385,Cherif,Popplestone,empty,302,299-6281,BETHEL,DzE,19931,M,Y,15000,2.8818183,0,220,110
4578,18387,Sathiamoorthy,Piccolo,empty,908,705-6475,PERTH AMBOY,NJ,8861,M,Y,15000,1.4,empty,2000,1500
4579,18390,Yosihisa,Umeyama,F,856,381-9161,SCHOOLEYS MOUNTAIN,NJ,7870,M,Y,50000,1.873125,0,2000,1500
4580,18394,Agigdor,Wood,M,207,919-3637,AUkRORA,ME,4408,M,N,40000,8.5,0,5700,0
4581,18400,Sanping,Romijn,F,787,927-7359,HORMIGUEROS,PR,660,S,Y,90000,0.0,0,0,0
4582,18402,Alek,Tari,F,603,955-3697,RAYMOND,NH,3077,M,N,5000,0.0,0,0,empty
4583,18407,Kirsty,Pinger,F,802,697-2728,PLMOUTH,VT,5056,S,Y,70000,4.397808,3300,0,3300
4584,18409,Wilfried,Karnin,F,551,690-7767,POMPTON LAKES,NJ,7442,M,N,75000,2.267396,0,2000,0
4585,18415,Bohuslav,Kugelmass,M,609,741-1782,TRENTON,NJ,8638,S,N,45000,1.7942707999999998,1000,0,0
4586,18417,Lantzos,Pedrycz,M,802,225-1723,NORTH HERO,VT,5474,S,N,70000,4.397808,3300,0,h0
4587,18420,Ila,Baar,M,603,110-3134,NORTH HAVERHILL,NH,3774,M,N,35000,0.0,0,0,0
4588,18421,LouAnne,Geffroy,F,718,369-6573,MARTVILLE,NY,13111,S,N,60000,4.3012195,0,0,0
4589,18430,Aki,Antonakopoulos,M,401,222-7743,MIDDLETOWN,RI,2842,M,Y,20000,0.0,0,0,0
4590,18437,Felicja,Olivi,M,939,908-7508,SAN JUAN,PR,927,S,N,95000,0.0,0,0,0
4591,18439,Steffan,Mongenet,M,207,763-2670,LEE,ME,4455,S,Y,70000,8.5,2850,0,2850
4592,18443,Enrique,Oettli,M,814,491-4480,YORK,PA,17404,M,Y,10000,3.07,0,0,0
4593,18448,Guglielmo,Matteis,empty,301,890-5524,FLINTSTONE,MD,21530,S,N,70000,4.75,2400,0,0
4594,18449,Pierrette,Veevers,M,848,753-2197,PORT READING,NJ,7064,M,N,55000,1.9519792,0,2000,0
4595,18450,Jingwen,Mancey,M,781,710-4049,REHOBOTH,MA,2769,S,N,80000,5.3,3575,0,0
4596,18451,Kewal,Bodwin,M,939,247-3048,CAYEY,PR,736,M,N,20000,0.0,0,0,0
4597,18454,Minjae,Vinter,F,856,354-8556,CALDWELL,NJ,7006,M,Y,15000,1.4,0,2000,empty
4598,18456,Mihir,Salmon,M,508,828-7429,WRENTHAM,MA,2093,S,N,65000,5.3,3575,0,0
4599,18458,Sakti,Gerace,M,856,701-9007,PRINCETON,NJ,8542,S,Y,65000,2.1096876,1000,0,1500
4600,18460,Renny,Sloman,M,401,140-6201,MANVILLE,RI,2838,M,N,35000,0.0,0,0,0
4601,18466,Abdelwaheb,Pocchiola,M,908,233-2063,TOMS RIVER,NJ,8756,M,N,25000,1.4788542,0,2000,0
4602,18469,Sajio,Backer,F,302,995-9765,NEWARK,E,19713,M,N,30000,3.9045453,0,220,0
4603,18473,Bevan,Pouffary,F,802,889-1669,UNDERHILL,VT,5489,M,Y,55000,4.099376,0,6600,3300
4604,18494,Roar,Whitley,F,551,359-4567,SECAUCUS,NJ,7096,S,Y,20000,1.4,1000,0,1500
4605,18495,Sosuke,Reisfelder,F,401,867-9025,FORESTDALE,RI,2824,M,Y,75000,0.0,0,0,0
4606,18496,Myong,Salowe,F,302,336-1812,CLAYMONT,E,19703,M,Y,40000,4.586364,0,220,110
4607,18498,Hodong,Swanberg,M,347,810-7636,FLUSHING,NY,11358,M,Y,75000,4.3881097,0,0,1000
4608,18501,Ulrike,Sylor,M,787,286-7226,ROOSEVELT ROADS,PR,742,S,Y,30000,0.0,0,0,0
4609,18508,Oddvar,Schijf,M,802,787-7228,GcRANVILLE,VT,5747,M,N,85000,4.69624,0,empty,0
4610,18513,Feniosky,Chitson,F,802,720-2569,BEECHER FALLS,VT,5902,M,Y,60000,4.1988535,0,600,3300
4611,18515,Samuel,Zodik,M,607,981-1970,BLOOMING GROVE,NY,10914,M,Y,10000,4.011585,0,0,1000
4612,18526,Gladys,Losch,M,516,961-1453,LEWISTON,NY,14092,S,N,95000,4.5039635,0,0,0
4613,18533,Pentti,Holthofer,F,207,867-1694,STRONG,ME,4983,M,N,5000,2.2135036,0,5700,0
4614,18537,Sharada,Wray,F,603,805-8856,PLAISTOW,NH,3865,M,Y,80000,0.0,0,0,0
4615,18539,Xubo,Jungen,M,787,588-7866,SAN JUAN,PR,927,S,N,60000,0.0,0,0,0
4616,18540,Insup,Ardis,F,848,821-2604,CARLSTADT,NJ,7072,M,Y,45000,1.7942707999999998,0,2000,1500
4617,18541,Aloke,Bramson,M,207,767-6010,SUMNER,ME,4292,M,Y,100000,8.5,0,5700,2850
4618,18547,Hidehito,Tsiligaridis,M,603,200-7341,ACORTH,NH,3601,S,N,75000,0.0,empty,0,***
4619,18551,Weixiong,Klement,M,207,787-4637,ORRINGTON,ME,4474,M,Y,80000,8.5,0,500,2850
4620,18553,Naveen,Tomas,M,202,868-9481,WASHINGTON,CD,20414,S,N,10000,4.5,1370,empty,h0
4621,18557,Ramasamy,Lucia,***,207,439-7780,BELFAST,ME,4915,M,Y,50000,8.5,0,5700,2850
4622,18559,Nadir,Maloney,M,412,217-8804,SOUDERTON,PA,18964,M,N,30000,3.07,0,0,0
4623,18560,Shimshon,Amrhein,M,302,743-4754,YORKLYN,ED,19736,S,N,30000,3.9045453,110,0,0
4624,18564,Evangelos,Sutre,M,774,906-6824,MONUMENT BEACH,MA,2553,M,N,60000,5.3,0,7150,0
4625,18571,Vittorio,Douligeris,F,603,315-2226,LACONIA,NH,3246,S,N,30000,0.0,***,0,***
4626,18575,Stewart,Trudel,M,202,639-2893,WASHINGTON,CD,20029,M,N,25000,7.875,0,2740,0
4627,18577,Melven,Ulich,M,215,821-3483,HUNTINGDON,PA,16652,S,N,90000,3.07,0,0,0
4628,18579,Maggie,Koshimizu,M,802,268-5053,EAST WALLINGFORD,VT,5742,M,N,10000,3.6,0,6600,empty
4629,18581,Ashley,Burgard,M,862,812-5115,SALEM,NJ,8079,S,N,15000,1.4,1000,0,0
4630,18583,Evelina,Ochimizu,M,939,868-3689,CIALES,PR,638,S,N,30000,0.0,0,0,0
4631,18584,Kunihito,Carrington,M,401,154-4520,NEWPORT,RI,2840,S,Y,25000,0.0,***,0,0
4632,18587,Houria,Guha,M,401,735-7050,PORTSMOUTH,RI,2871,M,Y,65000,0.0,0,0,0
4633,18589,Junsik,Gomi,M,302,675-3686,ODESSA,E,19730,S,N,40000,4.586364,110,m0,0
4634,18591,Mariet,Ambroszkiewicz,M,914,497-9576,empty,nNY,14467,S,N,45000,4.2143292,j0,empty,0
4635,18596,Joakim,Mattison,F,207,832-2362,FRANKFORT,ME,4438,S,N,15000,6.9580293000000015,2850,0,m0
4636,18599,Shigeu,Dondis,M,202,457-9950,WASHINGTON,DuC,20241,S,N,45000,9.0,1370,0,0
4637,18603,Sungkil,Ruamviboonsuk,M,939,574-7776,empty,PR,601,M,N,20000,0.0,0,0,0
4638,18605,Traugot,Schlenzig,M,631,678-5213,SCIO,NY,14880,S,N,80000,4.4170732,0,0,0
4639,18606,Asawaree,Cannell,F,939,417-1646,SAN JUAN,PR,922,M,N,45000,0.0,0,0,0
4640,18613,Sandi,Schlenzig,M,860,970-7791,PAWCATUCK,CT,6379,M,Y,55000,5.0,0,24500,0
4641,18614,Thurman,Paludetto,F,203,194-2950,CANTERBURY,fCT,6331,M,Y,80000,5.0,0,24500,0
4642,18616,Jeffry,Futatsugi,M,443,801-4175,LINTHICUM HEIGHTS,MD,21090,M,N,80000,4.75,0,4800,0
4643,18620,Rokia,Lappalainen,F,301,239-6891,OWINGS,MD,20736,S,Y,55000,4.75,2400,0,2400
4644,18623,Philipe,Taneja,M,412,670-7524,NEW CASTLE,PA,16108,S,Y,85000,3.07,0,0,0
4645,18629,Maddalena,Holmback,M,845,709-3067,ALBANY,NY,12250,M,N,90000,4.475,0,0,0
4646,18634,Antonius,Gentner,M,603,201-6126,MANCHESTER,NH,3105,S,Y,85000,0.0,0,0,0
4647,18635,Salwa,Kabat,M,207,201-9404,SOUTH PORTLAND,ME,4106,S,N,95000,8.5,2850,0,empty
4648,18637,Madan,Benassi,F,603,914-3606,CENTER HARBOR,NH,3226,S,N,85000,0.0,0,0,0
4649,18639,Hongwei,Hembry,M,939,674-2984,BAYAMON,PR,960,S,N,10000,0.0,0,0,0
4650,18640,Marita,Bemmerl,empty,802,433-3500,empty,VT,5871,M,N,70000,4.397808,0,6600,0
4651,18643,Tinghuai,Stieger,F,401,405-3390,WOOD RIVER JUNCTION,RI,2894,M,N,30000,0.0,0,0,0
4652,18650,LouAnn,Gove,M,774,223-1723,FORESTDALE,MA,2644,S,Y,15000,5.3,3575,0,1000
4653,18655,Pericles,Myers,F,973,518-4297,MIDDLEVILLE,NJ,7855,M,N,45000,1.7942707999999998,0,2000,0
4654,18664,Kilin,Furegati,M,860,923-4476,HARTFORD,CT,6105,S,Y,20000,5.0,12750,0,0
4655,18665,Aamer,Dilger,F,401,308-2105,LITTLE COMPTON,RI,2837,S,Y,10000,0.0,empty,0,0
4656,18676,Ravishankar,Schwandt,M,302,603-4684,VIOLA,DE,19979,S,N,15000,2.8818183,110,0,0
4657,18677,Manindra,Beaucoudrey,M,401,265-3424,COVENTRY,RI,2816,S,N,35000,0.0,empty,0,0
4658,18679,Motoyasu,Paetzold,F,914,929-2024,COCHCTON,NY,12726,M,Y,75000,4.3881097,0,0,1000
4659,18692,Jahangir,Yagi,M,240,513-3532,WOODSTOCK,MD,21163,S,N,15000,4.75,2400,0,0
4660,18694,Aram,Yemeni,F,240,910-3570,STEVENSON,MD,21153,S,Y,65000,4.75,2400,0,2400
4661,18696,Anirvan,Komosinski,M,939,245-6203,SAN JUAN,PR,915,M,N,60000,0.0,0,0,0
4662,18698,Goetz,Bouaziz,M,508,757-8713,MANOMET,MA,2345,S,N,40000,5.3,3575,0,0
4663,18700,Deven,Bullock,zF,516,582-9177,LODI,NY,14860,M,N,50000,4.243293,0,0,0
4664,18717,Rephael,Donald,F,939,839-7584,SAN ANTONIO,PR,690,S,Y,85000,0.0,0,0,0
4665,18725,Xuding,Salmen,F,202,972-9516,WASHINGTON,CD,20579,S,Y,10000,4.5,1370,0,1370
4666,18727,Uno,Marrakchi,M,516,607-6730,LYONS,NY,14489,S,N,30000,4.127439,0,0,0
4667,18729,Chumki,Cesareni,F,302,499-2743,WILMINGTON,ED,19803,M,N,40000,4.586364,0,220,0
4668,18731,Jerrell,Malaveta,M,603,442-5176,WESTMORELAND,NH,3467,M,N,25000,0.0,0,0,0
4669,18733,Mikio,Zwicker,M,603,363-7254,ROCHESTER,NH,3839,S,N,15000,0.0,0,0,0
4670,18734,Traugot,Andrzejak,M,939,448-8004,GURABO,PR,778,M,N,80000,0.0,0,0,0
4671,18735,Katsumasa,Skillicorn,empty,732,312-3040,BARNEGAT LIGHT,NJ,8006,M,Y,85000,2.4251041,0,2000,1500
4672,18737,Tingfang,Messing,M,203,792-2039,HARTFORD,TC,6102,S,Y,90000,5.0,12750,0,0
4673,18745,Gleb,Neuburg,M,207,152-6544,BRADFORD,ME,4410,M,Y,100000,8.5,0,5700,2850
4674,18746,Eleanor,Lenowitz,M,716,409-1141,LISLE,NY,13797,S,N,15000,4.040549,0,0,0
4675,18748,Rusong,Banach,M,857,194-1995,UXBRIDGE,MA,1569,M,Y,20000,5.3,0,7150,1000
4676,18755,Nourredine,Paseman,M,207,226-6858,LISBON FALLS,ME,4252,M,N,10000,4.5857663,0,5700,0
4677,18759,Yongwon,Dervos,F,240,652-2701,COLLEGE PARK,MD,20740,M,N,10000,4.75,0,400,0
4678,18763,Jik,Desai,M,603,509-6256,CHARLESTOWN,NH,3603,M,Y,55000,0.0,0,0,0
4679,18771,Rochel,Hoogendoorn,M,401,713-3256,COVENTRY,RI,2816,S,Y,55000,0.0,empty,0,0
4680,18772,Clelia,Olveszky,F,787,873-6553,CAROLINA,PR,987,M,Y,35000,0.0,a0,0,0
4681,18773,Fadila,Bruza,F,860,951-1223,WALLINGFORD,CT,6495,S,Y,20000,5.0,12750,0,0
4682,18774,Uinam,Rosca,F,603,328-8791,INTERVALE,NH,3845,S,Y,35000,0.0,***,0,0
4683,18775,Yosuke,Terrel,F,207,735-4088,LOVELL,ME,4051,S,N,90000,8.5,2850,0,0
4684,18778,Ilies,Clapp,F,207,983-7042,STOCKTON SPRINGS,ME,4981,S,N,10000,4.5857663,2850,0,0
4685,18779,Jiong,Levenez,F,202,946-7406,WASHINGTON,C,20047,S,Y,50000,9.0,1370,c0,1370
4686,18782,Ashish,Luttringhaus,M,203,360-8290,MANCHESTER,T,6041,S,N,65000,5.0,12750,0,0
4687,18787,Melody,Naryanan,M,603,764-7792,ELKINS,NH,3233,M,Y,15000,0.0,0,0,0
4688,18793,Anil,Feldmesser,F,410,989-2886,LAUREL,empty,20708,S,N,25000,4.75,2400,0,0
4689,18796,Mariano,Tatsiopoulos,M,939,686-6613,PONCE,PR,730,S,Y,40000,0.0,0,0,0
4690,18800,Hon,Garigliano,F,978,962-7222,DIGHTON,MA,2715,S,N,90000,5.3,3575,0,0
4691,18801,Fytton,Eilenberg,M,585,569-3886,ROCHESTER,NY,14638,M,N,25000,4.0984755,0,0,0
4692,18802,Joergen,Starr,M,401,784-7705,NORTH KINGSTOWN,RI,2854,S,N,85000,0.0,0,0,0
4693,18813,Lucio,Andradas,F,570,189-5697,AUSTIN,PA,16720,M,Y,30000,3.07,0,0,e0
4694,18817,Kimihiro,Sinderen,M,860,857-1396,WEST HARTLAND,CT,6091,S,Y,95000,5.0,12750,0,0
4695,18819,Seshashayee,Steffens,M,570,659-6845,GILLETT,PA,16925,S,Y,55000,3.07,0,0,0
4696,18822,Arlene,Juuso,M,207,807-1353,BREWER,ME,4412,M,Y,100000,8.5,0,5700,2850
4697,18823,Danny,Belinskaya,M,202,162-4263,WASHINGTON,CD,20068,M,N,70000,9.0,0,2740,0
4698,18839,Eneko,Kurakake,M,603,965-5334,RANDOLPH,NH,3593,S,N,40000,0.0,***,0,0
4699,18840,Jongwon,Ozceri,F,202,956-5999,WASHINGTON,CD,20528,M,N,60000,9.0,0,2740,0
4700,18846,Bella,Waroquier,M,201,326-7139,AUGUSTA,JN,7822,M,Y,40000,1.7154167000000002,empty,2000,1500
4701,18847,Carroll,Luttermann,F,413,439-1372,SPRINGFIELD,MA,1115,M,Y,45000,5.3,0,7150,1000
4702,18848,Gisbert,Takaki,M,860,727-9883,STAMFORD,CT,6910,S,Y,90000,5.0,12750,0,0
4703,18849,Celso,Hassen,F,603,511-5377,SWANZEY,NH,3446,S,N,95000,0.0,0,0,***
4704,18850,Kwun,Tuckey,F,302,410-7301,LINCOLN,DE,19960,S,N,10000,2.540909,110,***,0
4705,18852,Franklyn,Etoh,F,516,266-9545,PERKINSVILLE,NY,14529,S,Y,20000,4.0695124,***,0,1000
4706,18853,Naohiko,Wygladala,M,201,987-3682,MONTCLAIR,J,7042,S,Y,35000,1.6365625,1000,0,1500
4707,18856,Renfrey,Kenevan,F,845,148-3982,REDFIELD,Y,13437,S,Y,85000,4.4460362999999985,0,0,1000
4708,18857,Mirta,Kees,M,802,149-7415,MILTON,VT,5468,M,Y,10000,3.6,0,6600,3300
4709,18860,Kuchibhotla,Percebois,F,610,329-8816,KEISTERVILLE,PA,15449,M,Y,35000,3.07,0,0,0
4710,18872,Murial,Preteux,M,202,627-5377,WASHINGTON,CD,20306,M,N,45000,9.0,0,2740,0
4711,18889,Thio,Rodite,M,757,598-6711,CHANTILLY,VA,20151,S,Y,90000,5.75,900,0,900
4712,18892,Anupam,Apt,F,203,859-4261,NORTH GROSVENORDALE,T,6255,M,Y,15000,5.0,0,24500,0
4713,18894,Cormac,McMorris,dF,603,212-9419,BARRINGTON,NH,3825,S,N,35000,0.0,0,0,0
4714,18901,Mosur,Lessing,M,401,918-9698,ADAMSfVILLE,IR,2801,M,Y,30000,0.0,0,0,0
4715,18908,Sunghyun,Sembok,F,339,927-9886,LAWRENCE,MA,1843,S,Y,45000,5.3,3575,0,1000
4716,18916,Jaewoo,Lageweg,empty,718,173-3369,LEWISTON,NY,14092,S,N,25000,4.0984755,***,empty,0
4717,18918,Penelope,Moshkow,F,716,457-8760,BYRON,NY,14422,S,N,60000,4.3012195,0,0,0
4718,18924,Gal,Stolboushkin,M,862,991-5193,FAR HILLS,NJ,7931,M,Y,60000,2.0308332,0,2000,1500
4719,18925,Luigi,Cosby,M,607,200-3156,CAPE VINCENT,NY,13618,M,Y,20000,4.0695124,0,0,1000
4720,18930,Gara,Spinrad,M,207,188-3176,WESTFIELD,ME,4787,S,Y,25000,8.5,2850,0,2850
4721,18931,Fangju,Puterman,F,347,906-6391,CIRCLEVILLE,NY,10919,S,N,90000,4.475,0,0,0
4722,18935,Wenyi,Tardieu,F,410,618-4655,EASTON,MD,21601,M,Y,15000,4.75,0,4800,2400
4723,18937,Izzet,Deemter,M,203,110-9636,STAMFOD,TC,6913,M,Y,45000,5.0,0,24500,0
4724,18941,Jiang,Minoura,M,802,376-3146,WELLS,VT,5774,S,N,65000,4.298331,3300,0,0
4725,18945,Rajeshkumar,Pavlovsky,F,410,306-9106,ROCKVILLE,MD,20849,M,N,25000,4.75,0,4800,0
4726,18948,Jouko,Saloma,M,603,551-3189,STRAFFORD,NH,3884,S,Y,75000,0.0,0,0,0
4727,18954,Golgen,Ygge,F,603,576-4266,CENTER STRhAFFORD,NH,3815,S,N,40000,0.0,0,0,0
4728,18955,Deidra,Vingron,M,203,218-1423,NEW BRITAIN,rCT,6051,S,N,65000,5.0,12750,0,0
4729,18957,Vlad,Kossowski,F,202,727-2271,empty,C,20538,M,N,30000,9.0,0,2740,0
4730,18961,Marcela,Dumke,F,856,959-1569,TOMS RIVER,NJ,8757,M,N,65000,2.1096876,0,2000,0
4731,18963,Minshine,Brodner,F,401,836-8551,WARWICK,RI,2889,S,Y,30000,0.0,y0,0,0
4732,18969,Weimin,Banreuther,F,207,359-5017,SEBAGO,ME,4029,M,N,35000,8.5,0,5700,0
4733,18971,Asanobu,Levergood,M,443,258-1697,SCOTLAND,MD,20687,S,N,75000,4.75,2400,0,0
4734,18973,Inderjit,Reiss,F,202,635-7494,WASHINGTON,empty,20509,M,Y,30000,9.0,0,2740,1370
4735,18978,Zahava,Senator,F,603,935-7527,LITCHFIELD,NH,3052,M,N,45000,0.0,0,0,empty
4736,18979,Surjatini,Ziarko,M,302,291-9327,HOUSTON,DE,19954,S,Y,10000,2.540909,110,empty,110
4737,18981,Tokinori,Syrzycki,F,401,877-9162,CAROLINA,RI,2812,S,N,75000,0.0,empty,0,0
4738,18982,Hosam,Kerr,F,787,231-4154,GUAYAMA,PR,785,M,N,80000,0.0,0,0,0
4739,18984,Jefferson,Cotofrei,F,401,715-1125,MANVILLE,RI,2838,S,Y,40000,0.0,empty,0,0
4740,18985,Lazaros,Cazalens,M,939,833-8570,CIALES,PR,638,S,N,65000,0.0,0,0,0
4741,18989,Roel,Coover,M,802,949-9485,MONTPELIER,VT,5603,M,N,60000,4.1988535,0,6600,0
4742,18990,Oskar,Iacobetz,F,603,362-3380,NORTH HAMPTON,NH,3862,S,Y,35000,0.0,0,0,0
4743,18993,Vance,Abels,F,207,944-8169,SUNSET,ME,4683,M,N,55000,8.5,0,5700,0
4744,19008,Arne,Vlaxodimitropoulos,M,212,889-3552,BRONX,NY,10457,M,N,50000,4.243293,0,0,0
4745,19012,Kincade,Marletta,M,301,939-1608,MOUNT VICTORIA,MD,20661,S,Y,85000,4.75,empty,0,2400
4746,19013,Sejin,Farinas,F,603,762-3648,SPRINGFIELD,NH,3284,M,N,60000,0.0,0,0,b0
4747,19017,Prabhaker,Heinen,M,570,347-4800,COCHRANVILLE,empty,19330,M,Y,15000,3.07,0,0,0
4748,19026,Adas,Cau,M,603,340-6413,empty,NH,3870,M,N,55000,0.0,m0,0,l0
4749,19028,Tridas,Ardizzone,F,939,738-9112,GURABO,PR,778,M,Y,40000,0.0,0,0,0
4750,19047,Ray,Pelz,F,609,825-5032,BASKING RIDGE,NJ,7920,S,N,20000,1.4,empty,0,0
4751,19048,Basil,Pinho,M,787,100-7731,SAN JUAN,PR,919,M,Y,50000,0.0,0,0,empty
4752,19049,Asif,Bhuskute,F,860,762-4913,FARMINGTON,CT,6032,S,Y,100000,5.0,12750,0,0
4753,19058,Zhilian,Cappelli,M,939,335-4968,AGADILLA,PR,605,M,N,80000,0.0,0,0,0
4754,19059,Latha,Mumper,M,917,549-4185,WOODMERE,NY,11598,M,Y,100000,4.5329266,0,0,empty
4755,19062,Djenana,Lund,M,860,311-8157,SOMERSVILLE,CT,6072,M,N,70000,5.0,0,24500,0
4756,19063,Gherin,Bivens,M,203,741-7866,GREENWICH,TC,6836,S,Y,60000,5.0,12750,0,0
4757,19064,Lijing,Sills,M,202,186-6858,NAVAL ANACOST ANNEX,CD,20373,M,Y,90000,9.0,empty,2740,1370
4758,19066,Grigoris,Hadfield,F,787,803-3143,MOCA,PR,676,S,N,15000,0.0,0,0,0
4759,19069,Cordelia,Sandhu,empty,603,838-9923,EAST HAMPSTEAD,NH,3826,S,N,50000,0.0,0,0,empty
4760,19075,Ady,Houghland,F,410,564-4487,ROCKVILLE,MD,20857,M,N,15000,4.75,empty,4800,0
4761,19080,Leif,Stanney,M,202,749-2577,WASHINGTON,C,20260,S,N,75000,9.0,1370,0,0
4762,19082,Philippe,Llana,F,302,975-3847,MILTON,DE,19968,S,N,60000,5.95,110,empty,0
4763,19088,Douadi,Bartell,empty,401,977-9038,CUMBERLAND,RI,2864,M,N,20000,0.0,0,0,0
4764,19089,Sanya,Kisielewicz,M,973,238-1671,SCOTCH PLAINS,NJ,7076,S,N,75000,2.267396,1000,0,0
4765,19090,Habiba,Guerreiro,M,603,627-3973,UABURN,NH,3032,S,N,15000,0.0,0,0,c0
4766,19095,Jody,Savaria,F,207,825-5891,EASTON,ME,4740,S,N,70000,8.5,2850,0,0
4767,19099,Colleen,Oxman,M,787,728-5444,SALINAS,PR,751,S,Y,50000,0.0,0,0,0
4768,19103,Stylianos,Rosenblum,M,631,845-5325,SAINT JOHNSVILLE,NY,13452,M,Y,55000,4.272256,0,0,empty
4769,19107,Razvan,Copas,M,914,677-2689,HASTINGS ON HUDSON,NY,10706,M,Y,25000,4.0984755,0,0,1000
4770,19111,Henny,Regian,F,802,172-1270,SOUTH BURLINGTON,VT,5407,S,Y,85000,4.69624,3300,0,3300
4771,19115,Shouwen,Signore,M,240,994-8731,FORK,MD,21051,M,N,40000,4.75,0,4800,0
4772,19128,Jarno,Thoben,F,339,824-6350,ATTLEBORO FLLS,MA,2763,S,Y,80000,5.3,3575,0,1000
4773,19131,Viiveke,Kaarela,F,845,886-2579,BROOKLYN,NY,11223,M,Y,50000,4.243293,0,0,1000
4774,19133,Prabhakaran,Curthoys,M,215,174-3557,HARRISBURG,empty,17102,S,Y,60000,3.07,0,0,0
4775,19134,Jacques,Smahi,F,484,233-2027,WELLERSBURG,PA,15564,M,N,20000,3.07,0,0,0
4776,19135,Kiyohito,Pradelles,M,207,176-2838,NAPLES,ME,4055,M,N,50000,8.5,0,5700,0
4777,19138,Vojislav,Beyers,M,717,448-3404,ROWLAND,PA,18457,M,N,85000,3.07,0,0,0
4778,19139,Leen,Goldsman,M,978,211-4838,DORCHESTER,MA,2121,M,N,15000,5.3,0,7150,empty
4779,19144,Yki,Arimoto,M,802,303-5538,JONESVILLE,VT,5466,S,N,60000,4.1988535,3300,0,***
4780,19145,Sakari,Szmurlo,M,908,567-2188,EGG HARBOR CITY,NJ,8215,M,N,25000,1.4788542,0,2000,0
4781,19146,Ladjel,Schlumberger,M,732,492-9428,CRANBURY,NJ,8512,S,N,85000,2.4251041,1000,0,0
4782,19150,Sophie,Slyke,F,508,257-7462,WAYLAND,MA,1778,M,N,100000,5.3,0,7150,0
4783,19151,Barry,Ruger,F,202,160-7427,WASHINGTON,CD,20524,S,Y,50000,9.0,1370,0,1370
4784,19156,Myla,Ackroyd,empty,207,328-8871,WINDHAM,ME,4062,S,N,65000,8.5,empty,0,0
4785,19164,Zuo,Ayoubi,F,401,729-7235,CRANSTON,RI,2910,S,N,20000,0.0,h0,0,0
4786,19165,Subarna,Berild,M,202,616-9497,WASHINGTON,tDC,20058,M,N,45000,9.0,0,2740,0
4787,19166,Arumugam,Zhil''tzova,empty,603,522-2467,SEABROOK,NH,3874,M,N,90000,0.0,0,0,m0
4788,19167,Khalid,Ahrenberg,F,203,337-7451,NEW HAVEN,kCT,6502,M,N,100000,5.0,0,24500,0
4789,19168,Suzan,Kopecky,F,339,571-8343,WHITINSVILLE,MA,1588,S,N,5000,5.3,3575,0,0
4790,19170,Atish,Putzolu,M,302,427-9271,WILMINGTON,DzE,19893,S,Y,50000,5.268182,110,q0,110
4791,19175,Dhamir,Itschner,M,302,321-9063,MARYDEL,DE,19964,M,Y,40000,4.586364,0,220,110
4792,19180,Lisa,Gehringer,empty,802,739-8605,SUTTON,VT,5867,M,N,75000,4.497285400000001,0,6600,0
4793,19188,Naraig,Chengzheng,F,302,159-1889,YORKLYN,E,19736,M,N,35000,4.2454550000000015,0,220,0
4794,19190,Hironoby,Ossenbruggen,F,410,247-4319,WHITE HALL,MD,21161,S,Y,75000,4.75,2400,0,2400
4795,19191,Quingming,Sigillito,F,207,487-2423,AUBURN,ME,4212,M,Y,95000,8.5,empty,5700,2850
4796,19192,Jaspal,Guoxing,F,207,574-9362,HOPE,ME,4847,S,N,70000,8.5,2850,0,g0
4797,19193,Aileen,Spirkovska,F,202,725-6789,WASHINGTON,CD,20078,M,N,15000,5.625,0,empty,0
4798,19202,Hakjong,Murillo,F,401,660-2600,FORESTDALE,RI,2824,S,Y,55000,0.0,0,0,0
